PriceOfSqwMeter	NumberOfRooms	RealtyProposalID	GpsLongitude	GpsLatitude
45454	1	854530716	45.982999	51.60919
26282	1	854595971	46.091425	51.500792
32500	1	854719745	45.984499	51.608776
31914	1	854825014	46.134589	51.472935
38297	1	854843220	46.017719	51.563509
37301	1	854849118	45.969865	51.586812
37500	1	854856610	46.017719	51.563509
31304	1	854901839	45.908402	51.475914
35087	1	854965402	46.034158	51.533103
48936	1	855017113	46.017063	51.523174
40217	1	855113850	46.034158	51.533103
60465	1	855116657	46.04271	51.524984
43548	1	855121521	45.99456	51.559556
34210	1	855150950	45.97928	51.571022
51363	1	855164905	46.034176	51.533108
43243	1	855202578	46.181428	51.511023
55555	1	855274610	46.0219099461	51.5406574893
46000	1	855286389	45.984921	51.510625
43000	1	855330132	46.003103	51.535148
41111	1	855332444	45.976926	51.57353
34745	1	855344912	46.015194	51.567165
66265	1	855346369	46.013398	51.527382
43846	1	855380262	45.97018	51.523628
43988	1	855390387	45.912885	51.588988
38666	1	855417582	45.97159	51.528839
37500	1	855438995	45.917365	51.490227
47014	1	855464980	46.021033	51.537439
34285	1	855478472	45.945359257	51.4969008434
47761	1	855559980	46.01444	51.575372
54750	1	855609040	45.981795	51.505916
48632	1	855612310	46.12204	51.478248
33157	1	855623876	45.909013	51.475573
41176	1	855663309	46.120709	51.478288
52027	1	855697054	46.056095	51.530122
41666	1	855700601	46.121205	51.487928
41166	1	855704331	46.139153	51.475224
41428	1	855725917	45.999195	51.555004
43461	1	855732229	45.964206	51.592905
35000	1	855742134	45.9277522312	51.475100586
59090	1	855803420	46.0342231296	51.5259367582
28846	1	855827093	45.97451	51.568022
27777	1	855829021	45.915203	51.503399
32031	1	855834263	45.906229	51.600374
43181	1	855842818	45.974941	51.56744
27727	1	855845366	46.147471	51.479089
38709	1	855963536	46.0205030584	51.55903399
33076	1	855963622	45.923018	51.590175
49444	1	855976281	46.10941	51.493234
29900	1	855998696	45.938047	51.501409
38888	1	855999797	45.932738	51.589867
30000	1	856029972	46.098558	51.484474
28409	1	856033236	46.115810534	51.4677973187
44074	1	856043654	45.963433	51.535764
34117	1	856064385	46.001073	51.54154
49019	1	856071763	46.121797	51.491411
35227	1	856076252	46.116196	51.468317
54098	1	856087900	46.0431444577	51.5291018402
30645	1	856095382	45.934939	51.49149
40140	1	856095459	46.018976	51.611886
33695	1	856113054	45.971419493	51.603514393
37500	1	856129816	46.042622	51.411245
47058	1	856150937	45.968253247	51.5284574705
47500	1	856174414	46.125552	51.472526
33334	1	856194340	45.934588	51.50771
26666	1	856215474	46.126999	51.584825
41578	1	856360628	46.117009	51.494983
34782	1	856362523	46.0285527619	51.5634603624
48148	1	856419620	46.131771	51.480106
37500	1	856453156	45.924168	51.497058
27586	1	856493566	46.020944	51.600833
51612	1	856505553	45.998153	51.537517
51219	1	856509481	46.017719	51.563509
37777	1	856516834	45.979055	51.567384
29545	1	856532701	46.034158	51.533103
35000	1	856532979	45.916757	51.589671
39750	1	856586382	45.936726	51.507547
38653	1	856588258	45.948836	51.511348
65625	1	856591424	46.0473293902	51.5272268469
32558	1	856594827	45.9228477116	51.5030242166
53906	1	856629498	46.018672344	51.5407415317
39342	1	856659127	45.956283	51.495987
45101	1	856681886	46.034158	51.533103
33574	1	856715491	45.9571974114	51.4965387936
37500	1	856735213	45.951207	51.5867
43421	1	856748248	46.0692695423	51.5770983698
35897	1	856757499	45.96947	51.516488
42166	1	856846837	46.034158	51.533103
29411	1	856924392	46.126424	51.489037
34042	1	856954403	46.005798	51.603015
63174	1	856956486	46.058044	51.529366
38333	1	856980980	46.134589	51.472935
35111	1	857056319	46.007729	51.554371
42400	1	857074393	46.143078	51.477535
35665	1	857090964	46.0833211577	51.578248503
39130	1	857096087	45.93634	51.49874
27586	1	857101743	45.989817	51.512043
52187	1	857106831	46.0161298995	51.5365099285
30000	1	857126273	45.923629	51.487575
32777	1	857195072	45.931094	51.509414
51538	1	857202808	45.931211	51.496475
42622	1	857213822	46.007505	51.520114
46875	1	857281671	46.121339	51.496424
55555	1	857351173	45.999528	51.524205
56716	1	857362138	46.0239177076	51.5263479723
47222	1	857383809	46.007559	51.543349
31521	1	857414038	45.981319	51.603227
38333	1	857420388	45.974941	51.56744
45312	1	857469815	46.1174837843	51.4996537982
40000	1	857513298	46.137707	51.472503
37333	1	857533381	45.917026	51.59088
51315	1	857543799	45.9657759153	51.5745246294
44933	1	857656834	46.006247	51.540565
33333	1	857694455	46.117342	51.50022
35227	1	857723187	45.95975	51.581937
47169	1	857737445	45.954962	51.496873
44931	1	857739052	45.955178	51.512889
27343	1	857741925	46.157074	51.482931
37209	1	857769060	45.88864	51.613553
30000	1	857776735	46.13653	51.469187
44565	1	857807240	46.0175410827	51.5648750204
53333	1	857808063	45.919272	51.49126
31034	1	857820106	45.994497	51.554965
28890	1	857834311	45.922542	51.590628
34615	1	857874809	45.9639000027	51.5676775721
51190	1	857880929	46.034158	51.533103
38823	1	857894150	45.964754	51.575489
38750	1	857906946	45.95807	51.579363
59375	1	857934012	46.0247553106	51.526692175
37857	1	857954322	46.0224782236	51.6006258762
40178	1	858018665	45.942655	51.495252
52500	1	858139659	46.168061	51.499373
38888	1	858277538	45.975713	51.601163
37719	1	858352891	45.95199	51.592844
30172	1	858401612	46.054091	51.553324
36659	1	858412598	45.92106	51.597241
32333	1	858457706	46.0124180647	51.6047596971
40769	1	858523310	46.034158	51.533103
29000	1	858540529	45.968895	51.600643
33250	1	858631608	46.01082	51.612294
38978	1	858644000	45.970719	51.595949
32222	1	858727198	45.9991541693	51.5556666974
53333	1	858825569	46.022327	51.559948
51785	1	858946175	46.067189	51.572808
43518	1	859113456	45.963442	51.503702
59837	1	859135802	46.034158	51.533103
46666	1	859149779	46.132326	51.47772
47142	1	859154200	45.956022	51.497147
30666	1	859173601	46.139809	51.470489
26923	1	859197403	46.132371	51.474528
55555	1	859207142	46.009957	51.517626
55555	1	859212165	46.0367	51.524799
45945	1	859282441	46.0908960565	51.5016635861
44331	1	859346073	46.020935	51.538576
35269	1	859370455	46.149124	51.479341
39705	1	859423686	45.941308	51.584198
30500	1	859433471	45.9180176984	51.5984874528
36718	1	859438634	45.912858	51.587421
36956	1	859446452	46.120082	51.493985
44390	1	859458995	45.956004	51.498318
30851	1	859463502	45.890023	51.480996
28888	1	859503740	45.931534	51.494428
29767	1	859777523	45.925057	51.599261
54019	1	859797428	45.989691	51.516387
47440	1	859827588	45.999662	51.607171
54687	1	859836847	45.936655	51.50938
35555	1	859845925	45.885442	51.47942
47115	1	859852857	46.0019437619	51.6090036639
31818	1	859866620	45.927734	51.588725
31875	1	859872479	46.017332	51.602259
33000	1	859878975	45.9564117174	51.5920698964
25277	1	859885441	46.016641	51.609447
34833	1	859886135	45.892143	51.480811
33720	1	859892628	45.9029192791	51.4740887919
36170	1	859895071	45.959607	51.597146
48598	1	859946604	46.0239441481	51.5263843255
53488	1	859950620	45.937876	51.496536
53823	1	859960983	45.972363	51.541047
30444	1	859974187	45.948944	51.50979
34375	1	859990301	45.970037621	51.6064788489
39534	1	859997350	46.028597	51.523925
39583	1	860008400	45.960002	51.591641
37096	1	860019242	45.937158	51.49385
42307	1	860019508	46.034158	51.533103
31683	1	860043978	45.9852976467	51.567469659
30158	1	860046133	45.945368	51.496901
57142	1	860059657	45.9830162884	51.540349716
43333	1	860062801	45.913891	51.58924
37500	1	860072911	46.034158	51.533103
35000	1	860078461	45.998117	51.600497
43220	1	860089199	46.028597	51.559702
40909	1	860096689	45.97168	51.541299
47058	1	860108081	45.963371	51.568044
31818	1	860116171	46.132954	51.479325
45454	1	860128199	45.9558412229	51.4980575461
25945	1	860129091	46.126999	51.584814
37777	1	860152812	45.969928	51.545337
55084	1	860160526	46.017584	51.601415
37735	1	860169448	45.981777	51.530223
60000	1	860174845	46.058035	51.52936
54687	1	860176718	46.022552	51.532744
28813	1	860180292	46.14704	51.470635
38281	1	860182387	46.075579	51.577471
29090	1	860188152	45.925057	51.599261
44029	1	860192531	45.9976743717	51.5606930535
39370	1	860192810	46.158907	51.484984
50000	1	860203004	46.0823270219	51.5785820073
56976	1	860209276	46.113695	51.49722
35833	1	860218047	46.090392	51.499452
32075	1	860219166	46.050498	51.554035
47435	1	860220460	46.0003	51.551627
37068	1	860224116	45.972668	51.6107
34375	1	860234615	45.941837349	51.4953589932
48125	1	860239671	46.037482	51.524995
50000	1	860242012	46.0219271269	51.542523526
37250	1	860250633	46.075902	51.583924
37878	1	860257469	46.063739	51.573323
36000	1	860271028	46.013497	51.54606
60000	1	860272034	46.036053	51.524984
33870	1	860273685	45.975255	51.610806
41333	1	860289660	46.075902	51.583924
27142	1	860297408	46.034158	51.533103
28409	1	860302571	46.090347	51.449041
38709	1	860307520	46.13556	51.470882
29230	1	860308887	46.126783	51.485489
31612	1	860317917	46.126783	51.485489
35000	1	860335432	45.9804947646	51.5206176189
35000	1	860355675	45.994506	51.608938
36857	1	860368491	45.975668	51.607395
30303	1	860374023	46.048153	51.413317
50000	1	860374262	46.034158	51.533103
50000	1	860378493	45.930429	51.477771
71739	1	860386475	46.012194	51.533775
37777	1	860417479	46.133781	51.475634
41666	1	860417593	46.132317	51.487362
32894	1	860427071	45.972515	51.601023
35869	1	860430064	45.988371	51.60321
35714	1	860431563	46.137266	51.464934
38647	1	860440346	46.122076	51.494596
40277	1	860442715	46.1260013404	51.4742030941
28333	1	860444233	45.883897	51.480396
41818	1	860446993	45.975668	51.607395
35000	1	860449238	46.0278889998	51.5281968493
30625	1	860450097	45.9275173703	51.5052149438
33199	1	860450482	45.926629	51.475202
33823	1	860478076	45.920323	51.596978
42307	1	860487603	46.018595873	51.564674955
41176	1	860492036	45.972502719	51.5310133131
32608	1	860493806	45.936646	51.495443
37777	1	860495776	45.987041	51.605135
37931	1	860496606	45.939889	51.501913
50724	1	860497275	45.940573	51.495856
35200	1	860501937	46.145082	51.474708
39500	1	860502510	46.124178	51.480076
38250	1	860504054	46.135119	51.475729
40714	1	860505076	46.117198	51.498185
40833	1	860506023	46.139153	51.475224
37272	1	860528638	46.010873	51.523056
36666	1	860549692	46.034158	51.533103
67000	1	860560449	46.030304	51.542497
28333	1	860580291	46.0732725468	51.4105353673
50000	1	860594463	46.11586	51.490295
45000	1	860618954	45.972605	51.594847
36842	1	860625446	46.014835	51.613547
50862	1	860625943	46.0075447857	51.5355025955
37777	1	860626250	45.951405	51.508287
41935	1	860626833	45.941209	51.498235
42857	1	860634979	46.013173	51.567943
39361	1	860636689	45.940284	51.588826
33333	1	860646871	46.1199757513	51.4924502917
49541	1	860661004	45.9729635767	51.5319900958
40454	1	860672438	45.936673	51.509386
39473	1	860683492	45.997264	51.599921
42500	1	860691320	46.092764	51.501112
30712	1	860697213	46.018473	51.603496
39024	1	860700759	45.93281	51.506701
39568	1	860705529	45.951091	51.594522
47500	1	860708007	45.965131	51.590326
42558	1	860723811	46.134203	51.477322
55490	1	860725004	46.09368	51.499895
42894	1	860733613	45.9831480159	51.5282582232
39130	1	860734752	45.956229	51.596687
33289	1	860745385	45.925318	51.464564
36111	1	860746398	46.126774	51.485489
26476	1	860749897	46.126783	51.485489
39500	1	860759387	46.126783	51.485489
39130	1	860760846	46.13626	51.46967
28750	1	860762954	46.004522	51.537657
61666	1	860767317	46.012212	51.575876
27343	1	860778269	45.986646	51.614246
39605	1	860779000	45.928598947	51.5056354144
39285	1	860791242	45.973396	51.566796
48750	1	860799007	46.13653	51.477563
32926	1	860806906	45.91699	51.496833
46666	1	860825743	46.0158570956	51.535521655
27941	1	860828600	46.020144	51.601734
31916	1	860831449	45.973234	51.534358
32682	1	860848559	45.921895	51.470809
42500	1	860865504	45.9948518978	51.6000807603
38000	1	860875876	46.014583	51.576262
37931	1	860880439	45.990033	51.561253
34375	1	860887776	46.006759	51.604469
30638	1	860895518	46.1442090582	51.4799392368
56164	1	860907291	45.979855	51.521336
41071	1	860910988	46.096052	51.44958
50000	1	860915994	46.120396	51.495589
28750	1	860936153	45.946797	51.513579
33333	1	860955374	45.910747	51.599999
32894	1	860967277	46.019192	51.601269
38047	1	860967762	45.97451	51.568022
37500	1	860972781	45.98696	51.610829
30000	1	861004120	46.146654	51.471275
39655	1	861020792	46.149367	51.481961
25609	1	861029125	46.034158	51.533103
35454	1	861030313	45.990066627	51.5291774641
26110	1	861030793	46.021337	51.602315
34821	1	861037577	45.972093	51.590242
27516	1	861044050	46.021324	51.602302
39999	1	861044674	45.961295	51.577437
33962	1	861048254	45.905923	51.602584
39666	1	861049789	46.013416	51.61296
27656	1	861050826	45.976612	51.580762
50000	1	861051324	46.01744	51.56548
31595	1	861057652	46.034158	51.533103
35478	1	861064866	46.015877	51.61339
70588	1	861065478	46.012329	51.531349
76515	1	861068821	46.014296	51.534582
65789	1	861080101	46.044776	51.535108
53846	1	861092048	46.034158	51.533103
65789	1	861092123	46.044776	51.535108
41891	1	861094549	45.969335	51.534257
35555	1	861095216	46.116955	51.498459
45294	1	861098403	46.064126	51.568834
52564	1	861105308	46.042683	51.535293
28974	1	861106524	45.969452	51.514711
47085	1	861119044	46.06303	51.531175
42375	1	861126036	46.034176	51.533136
32758	1	861155058	45.9659748572	51.5911929957
37500	1	861189050	46.026046	51.562552
44029	1	861190160	45.962894	51.577303
47826	1	861192562	46.050449896	51.5310205666
42500	1	861193262	45.963326	51.568604
31147	1	861211470	46.122884	51.478758
46666	1	861229172	46.0233972802	51.5275626768
53703	1	861232205	45.977249	51.535249
26315	1	861236713	46.118069	51.467661
31460	1	861248718	45.928471	51.475953
32786	1	861251240	45.95975	51.581937
31896	1	861254912	45.9660149327	51.5985557618
53333	1	861262871	45.982289	51.510513
33928	1	861263927	45.9738316852	51.5340182121
33255	1	861264774	45.966569	51.578545
29761	1	861278680	46.126783	51.485489
31525	1	861280443	45.9739460847	51.6028519134
38793	1	861281315	45.962014	51.577952
36666	1	861286765	45.940868	51.501779
43000	1	861288496	46.117198	51.498185
32142	1	861288632	46.139422	51.478982
33750	1	861289732	45.9985256008	51.6084950905
44705	1	861294269	46.013604	51.536778
40322	1	861307993	45.9469324505	51.4955013042
28333	1	861309532	46.162284	51.490026
47727	1	861310373	45.993186	51.514829
41666	1	861312953	46.149816	51.47008
34000	1	861313761	45.94968	51.512262
32978	1	861315279	45.97663	51.605196
29661	1	861319143	45.989197	51.602282
32835	1	861320285	45.8917261816	51.4769500624
32833	1	861327076	45.949204	51.513231
34883	1	861331836	46.139153	51.475224
61363	1	861336709	46.0048137367	51.5225622642
26481	1	861343060	46.149124	51.479341
49295	1	861345581	46.076226	51.576072
41025	1	861345714	46.075579	51.577471
30263	1	861349098	46.015994	51.601253
28571	1	861349318	45.856193	51.5867
40178	1	861350335	46.143061	51.478377
28571	1	861353854	45.92371	51.591719
55333	1	861354851	45.993644	51.607629
41666	1	861356776	46.126298	51.484322
35714	1	861357292	46.0163676908	51.6035461289
36904	1	861365922	46.015877	51.61339
58823	1	861370478	45.987733	51.529523
52173	1	861373942	45.9552948699	51.5024448204
54210	1	861378231	46.0121736772	51.5350445873
41176	1	861385450	46.006139	51.600453
38750	1	861394381	46.139153	51.475224
30000	1	861404410	45.977887	51.583857
40217	1	861404527	45.940805	51.500959
27777	1	861406447	46.126783	51.485489
31428	1	861411054	45.9098591525	51.4775777964
34722	1	861417207	46.034158	51.533103
44642	1	861417261	45.988317	51.50965
41666	1	861418337	46.038476	51.407761
27804	1	861427663	46.018168	51.609833
32297	1	861446244	46.034158	51.533103
51428	1	861447927	46.03705	51.545875
34210	1	861455002	45.921635	51.472178
36986	1	861471714	46.126002	51.474203
65555	1	861475521	46.010406	51.536179
42307	1	861475724	45.996024	51.598019
48529	1	861488307	45.977968	51.568369
50000	1	861497889	46.003453	51.527802
35135	1	861500710	46.034158	51.533103
46764	1	861503424	46.113335	51.466528
31097	1	861513509	45.9071666455	51.4798674517
32142	1	861514674	45.957585	51.510546
33333	1	861537806	46.012796	51.604782
30172	1	861538642	45.985478	51.608854
29245	1	861539337	45.914053	51.607713
39010	1	861539699	45.9987671218	51.6008655668
34500	1	861551226	45.994165	51.606449
40277	1	861574133	45.997264	51.597952
50000	1	861574871	46.065105	51.574236
42105	1	861583119	45.909393	51.60011
37142	1	861583636	46.075579	51.577471
41081	1	861601972	46.008232	51.611953
36315	1	861615203	45.908313	51.477473
30232	1	861616698	45.910082	51.586862
45454	1	861630697	45.924168	51.497058
41666	1	861641009	46.1418235132	51.4682845317
39428	1	861643922	45.982118	51.525808
32894	1	861645788	45.97928	51.571022
41666	1	861646043	46.080151	51.449118
40540	1	861650165	46.071213	51.576665
45312	1	861653622	45.981427	51.612546
51086	1	861654320	46.026576	51.542156
32786	1	861660847	46.137958	51.487827
46153	1	861665079	46.034158	51.533103
70666	1	861679542	46.0429103436	51.532218739
73840	1	861701772	46.003453	51.527802
37500	1	861707585	45.924671	51.487525
32888	1	861708218	45.957882	51.599759
45000	1	861712231	46.0041568496	51.6086196525
49833	1	861725403	46.0072530294	51.5222136389
55714	1	861784067	46.024088	51.537854
47150	1	861786955	45.99456	51.559556
28846	1	861791166	46.080151	51.449114
50526	1	861806545	46.090383	51.499458
44594	1	861809169	45.974007	51.585077
49019	1	861820338	45.989197	51.602282
39823	1	861820452	46.118168	51.471275
55750	1	861829772	45.9809594061	51.5057851319
41290	1	861833667	45.96947	51.595927
33300	1	861838582	45.971096	51.567356
35000	1	861861221	46.144642	51.472021
50000	1	861864695	46.007891	51.603009
52045	1	861871715	46.034158	51.533103
60000	1	861877307	45.968994	51.536414
34444	1	861894966	45.973854	51.610588
49030	1	861895065	46.034158	51.533103
53125	1	861896885	46.010891	51.55044
51162	1	861907581	45.973234	51.534358
39189	1	861912502	45.999195	51.555004
53333	1	861916448	45.976118	51.534302
31944	1	861917461	46.134796	51.480979
50684	1	861919919	46.007963	51.604738
40789	1	861924845	46.069686	51.580907
40975	1	861929663	46.094641	51.498168
53166	1	861932694	46.017799	51.540694
40000	1	861961819	45.928219	51.494333
31578	1	861966705	46.034158	51.533103
35483	1	861981125	46.123819	51.474422
54411	1	862001277	45.992629	51.522826
46794	1	862005238	46.0720491878	51.5748694381
30111	1	862005339	45.815175	51.649119
52777	1	862013027	45.990311	51.599787
33666	1	862015378	46.072103	51.582111
66400	1	862021728	46.003453	51.528029534
52777	1	862021811	46.018716	51.52476
51351	1	862032348	45.972201	51.600643
50000	1	862033720	46.13176	51.480239
31578	1	862044449	46.015194	51.60236
33333	1	862054417	45.9244954498	51.508837708
30263	1	862056982	45.945879291	51.510704112
39344	1	862057989	45.9551345904	51.5944078764
47903	1	862060279	45.990922	51.515277
32142	1	862064192	46.020944	51.600833
53333	1	862066656	46.009679	51.606679
34883	1	862067026	45.9831428217	51.5865565829
38571	1	862069920	45.9250597963	51.5064245773
42045	1	862071625	46.039081	51.527634
35483	1	862074588	45.975471	51.566729
36666	1	862078947	45.945611	51.583459
43750	1	862103780	45.999195	51.555004
39473	1	862126616	46.126783	51.485489
51515	1	862145280	46.0303660119	51.5230604675
39189	1	862149922	45.930429	51.477771
29545	1	862153027	45.974267	51.608966
52941	1	862154106	46.009625	51.575557
35897	1	862156495	46.018976	51.611886
44303	1	862162363	45.96691	51.573245
35365	1	862162558	46.018976	51.611886
54054	1	862164159	46.009679	51.606679
47169	1	862174866	46.0208232521	51.5410610767
43421	1	862212705	46.034158	51.533103
32926	1	862214446	46.141417	51.47031
35242	1	862223471	45.9611457976	51.5982257164
45384	1	862224994	46.022875	51.563789
33928	1	862228886	45.919587	51.492561
33076	1	862233168	45.989547	51.529422
38636	1	862241787	45.99456	51.559556
44262	1	862244601	45.970557	51.56847
40000	1	862255432	45.974474	51.566841
33333	1	862258851	46.013865	51.573953
48333	1	862283732	46.121878	51.482258
46428	1	862287376	46.034386	51.532968
35294	1	862311461	45.932343	51.499469
41509	1	862318867	45.992027	51.509308
38235	1	862325062	45.989853	51.51739
40243	1	862330617	46.005349	51.600928
40970	1	862341890	45.976585	51.507116
29362	1	862375141	46.148352	51.476946
26562	1	862379106	46.050058	51.414777
49090	1	862383564	45.970557	51.56847
32758	1	862389670	46.000139	51.598103
30428	1	862401133	45.918059	51.600687
75000	1	862406574	45.999528	51.524205
43478	1	862414107	45.993707	51.602869
63934	1	862415485	45.996581	51.523807
30909	1	862423618	46.143177	51.474399
31730	1	862444243	46.124672	51.489308
55384	1	862444951	46.030304	51.542497
42117	1	862479671	46.120127	51.497815
65789	1	862493739	45.981292	51.505832
59400	1	862515050	45.9960624232	51.5365755348
33913	1	862517618	45.9766505246	51.5061397559
75136	1	862530581	45.96656	51.573693
38593	1	862559210	45.97663	51.605196
50000	1	862583651	45.937876	51.496536
30192	1	862603802	45.911637	51.468335
31250	1	862607039	46.127071	51.477311
47916	1	862611897	46.034158	51.533103
29750	1	862621008	46.0075937125	51.6007469004
32857	1	862631050	46.034158	51.533103
34375	1	862641197	45.908214	51.602455
36956	1	862687315	46.034158	51.533103
33593	1	862695745	45.994506	51.608938
40303	1	862705052	46.02292	51.563806
37500	1	862711001	45.975417	51.570418
42105	1	862715457	45.997911	51.561455
38269	1	862725931	45.945503	51.511236
34821	1	862753861	46.137123	51.485074
39843	1	862753888	46.004756	51.612221
35454	1	862771170	46.126783	51.485489
34848	1	862815121	46.008232	51.611953
45454	1	862821457	46.011044	51.612674
65909	1	862824257	46.034158	51.533103
37931	1	862825815	46.162275	51.490026
38157	1	862831916	46.001666	51.598047
38888	1	862841754	46.003067	51.602438
37142	1	862912877	45.9839660068	51.5093712101
26595	1	862921670	46.068334	51.417616
35000	1	862929013	46.14147	51.474377
36304	1	862940148	46.171088	51.495191
27187	1	862951287	45.9139416954	51.6076174024
45000	1	862954244	46.0937541206	51.5011568604
33235	1	862958508	45.969596	51.603669
44358	1	862970437	45.9749708574	51.585283327
46052	1	862974680	45.954998	51.498146
31250	1	862986024	45.945368	51.496901
41111	1	862991098	45.985676	51.529679
35781	1	862995096	46.124672	51.489308
38297	1	862998587	46.118069	51.467661
38387	1	863008987	45.922237	51.473367
51813	1	863012576	46.10941	51.4933143676
31325	1	863049987	46.013056	51.609565
40983	1	863110848	46.066856	51.570367
40277	1	863111186	45.996024	51.598019
60185	1	863118963	45.984804	51.539248
39940	1	863119566	46.17469	51.495017
59459	1	863120516	46.064210172	51.5311348498
31662	1	863130554	46.056328	51.658697
37254	1	863142607	45.9282701613	51.4743662505
56962	1	863143213	46.009059	51.522916
40000	1	863145069	45.996024	51.598019
54545	1	863146994	45.985107	51.509773
44838	1	863152587	46.021384	51.52244
42857	1	863157996	46.034158	51.533103
40517	1	863175461	46.034158	51.533103
32203	1	863178880	46.034158	51.533103
50877	1	863185908	46.066434	51.575523
41224	1	863206161	45.912885	51.588988
41860	1	863206810	46.113713	51.496805
43103	1	863207683	46.023791	51.523078
48057	1	863208418	45.973333	51.585586
46666	1	863215082	46.034158	51.533103
46363	1	863220922	45.998477	51.559366
53333	1	863227615	46.022327	51.559948
32258	1	863230010	45.97663	51.605196
56756	1	863231254	45.9753	51.506017
59375	1	863233261	45.994578	51.522395
36666	1	863234510	46.138749	51.475807
78483	1	863237147	46.011062	51.531825
30232	1	863237705	45.983241	51.524524
48571	1	863238404	45.9654556839	51.5684598625
43636	1	863264378	45.977196	51.506482
35156	1	863268057	45.973593	51.534845
58529	1	863268576	46.095441	51.498773
36486	1	863269219	45.931067	51.48624
35000	1	863274433	46.0478620086	51.4051258789
44117	1	863276281	45.903704	51.478528
44375	1	863303787	45.9895670847	51.515647
34375	1	863323980	45.9775203979	51.5864085188
36559	1	863334438	46.145001	51.473979
40897	1	863335804	46.008232	51.611953
40000	1	863339582	45.996801636	51.6006852031
32031	1	863345367	46.161728	51.488209
43750	1	863346444	46.09368	51.499895
41562	1	863352952	45.977187	51.564321
30000	1	863354713	45.9173255934	51.4990473081
50000	1	863372764	46.0649337751	51.5685208536
40540	1	863382782	46.063892	51.573603
42708	1	863387696	45.994946	51.558448
30000	1	863400039	46.1203107294	51.4947692292
35555	1	863402250	46.002762	51.522238
43250	1	863403649	45.994991	51.609738
56250	1	863406212	46.0597025766	51.5644915213
35593	1	863413189	46.07504	51.585457
33593	1	863429810	46.034158	51.533103
37692	1	863443858	45.9656098966	51.592144102
50000	1	863448043	46.014664	51.563369
33333	1	863457897	46.126783	51.485489
46097	1	863460499	45.933005	51.49255
40625	1	863497916	46.09368	51.499895
40217	1	863505138	45.37964	51.567277
31034	1	863515554	45.976432	51.533478
33333	1	863517815	45.9243369397	51.4745661701
32500	1	863521399	46.008232	51.611953
43428	1	863528059	45.977223	51.535249
32500	1	863528684	45.988371	51.60321
42553	1	863532222	46.182631	51.508299
47368	1	863560666	46.0135973527	51.6058987535
39705	1	863566666	46.119399	51.471078
25862	1	863570607	46.126774	51.485489
32222	1	863572265	46.169659	51.496856
33018	1	863573111	45.938038	51.502726
31750	1	863573554	46.0198751376	51.6105572438
47058	1	863579864	46.0187777672	51.5270803088
43750	1	863580425	45.980699	51.521969
46875	1	863596521	46.11541	51.49666
34528	1	863601330	45.9984751984	51.6030071114
34415	1	863605101	46.072103	51.582111
50000	1	863606588	45.989197	51.602282
58333	1	863610912	46.120818	51.48988
42424	1	863614388	45.968895	51.600643
31914	1	863616354	46.164099	51.475033
38461	1	863626802	45.967925	51.580381
31578	1	863637344	45.97345	51.608116
35294	1	863644153	45.959813	51.601124
38157	1	863665162	45.998647	51.597963
56521	1	863668019	46.003759	51.541579
34375	1	863668378	45.9231245265	51.5041406178
48913	1	863678011	46.034158	51.533103
48888	1	863679806	46.042692	51.540537
30434	1	863680128	46.163758	51.478644
39130	1	863686381	46.148334	51.478971
39062	1	863699700	45.924339	51.488764
39473	1	863701617	45.945368	51.496901
46341	1	863702660	46.112913	51.496486
51428	1	863704660	46.0254597354	51.5261246189
33750	1	863705506	46.0171369187	51.604110364
50943	1	863713115	46.0684217928	51.5744556147
39000	1	863719075	46.138156	51.467111
58974	1	863725805	46.008771	51.54718
37301	1	863737664	45.955061	51.496559
69047	1	863738137	46.035856	51.526923
35483	1	863746236	46.0156949656	51.6116500703
55714	1	863746464	46.016245	51.545578
29090	1	863749058	45.857128845	51.5894577095
37500	1	863749393	45.963415	51.567529
41525	1	863761934	45.974812073	51.6001013156
56250	1	863764005	46.016506	51.522535
28125	1	863769140	46.016308	51.605856
67346	1	863770427	46.009059	51.522916
30000	1	863774535	45.934588	51.50771
45588	1	863778737	45.939601	51.493991
43270	1	863780176	46.0001455433	51.5981940753
30000	1	863788275	45.9918732339	51.5618483632
30812	1	863796188	45.9341993993	51.5076574007
60000	1	863798234	46.018931	51.520747
44000	1	863805761	45.9897	51.605034
27333	1	863813181	45.948836	51.511348
35000	1	863817464	45.964206	51.592905
27586	1	863818195	45.920045	51.597885
30789	1	863822644	46.018168	51.609833
35135	1	863829029	46.075381	51.584215
31777	1	863833259	46.137024	51.470354
32727	1	863887761	45.977537	51.572584
47500	1	863889830	45.929405	51.589184
29012	1	863894753	46.016677	51.609458
36612	1	863914117	45.963272	51.591495
32000	1	863921365	46.076226	51.576072
37500	1	863925288	45.967664	51.543707
55357	1	863941560	46.008996	51.520007
45588	1	863949448	46.073055	51.581523
61538	1	863956180	45.970476	51.573329
46666	1	863963123	46.049555	51.525062
52995	1	863978741	45.971204	51.544928
31111	1	863978954	46.137419	51.487351
48809	1	863982745	46.034176	51.533108
45952	1	863983157	45.997264	51.599921
47826	1	863998756	46.0062981054	51.5449429261
28448	1	864006119	45.9164080847	51.6076165256
29508	1	864020256	46.020944	51.600833
31794	1	864023558	45.96947	51.595927
51562	1	864024974	46.022705	51.527621
41538	1	864026828	45.994713	51.536319
37500	1	864039854	45.915347	51.496519
27343	1	864040545	46.154945	51.47445
69076	1	864049163	46.034158	51.533103
